Subbasin	Wid2	D	Dep2	K	x1	y1	x2	y2
152	7.273865507	0.1	0.411838607	0.1	1161492.312	1029671.601	1161492.312	1029701.601
152	7.273865507	0.1	0.411838607	0.1	1161492.312	1029701.601	1161492.312	1029731.601
152	7.273865507	0.1	0.411838607	0.1	1161492.312	1029731.601	1161462.312	1029761.601
152	7.273865507	0.1	0.411838607	0.1	1161462.312	1029761.601	1161432.312	1029791.601
152	7.273865507	0.1	0.411838607	0.1	1161432.312	1029791.601	1161432.312	1029821.601
152	7.273865507	0.1	0.411838607	0.1	1161432.312	1029821.601	1161432.312	1029851.601
152	7.273865507	0.1	0.411838607	0.1	1161432.312	1029851.601	1161432.312	1029881.601
152	7.273865507	0.1	0.411838607	0.1	1161432.312	1029881.601	1161432.312	1029911.601
152	7.273865507	0.1	0.411838607	0.1	1161432.312	1029911.601	1161462.312	1029941.601
146	4.015661491	0.1	0.277154293	0.1	1158852.312	1030931.601	1158822.312	1030931.601
146	4.015661491	0.1	0.277154293	0.1	1158822.312	1030931.601	1158792.312	1030931.601
146	4.015661491	0.1	0.277154293	0.1	1158792.312	1030931.601	1158762.312	1030931.601
146	4.015661491	0.1	0.277154293	0.1	1158762.312	1030931.601	1158732.312	1030961.601
146	4.015661491	0.1	0.277154293	0.1	1158732.312	1030961.601	1158702.312	1030961.601
146	4.015661491	0.1	0.277154293	0.1	1158702.312	1030961.601	1158672.312	1030961.601
146	4.015661491	0.1	0.277154293	0.1	1158672.312	1030961.601	1158672.312	1030991.601
146	4.015661491	0.1	0.277154293	0.1	1158672.312	1030991.601	1158642.312	1030991.601
146	4.015661491	0.1	0.277154293	0.1	1158642.312	1030991.601	1158612.312	1031021.601
146	4.015661491	0.1	0.277154293	0.1	1158612.312	1031021.601	1158612.312	1031051.601
146	4.015661491	0.1	0.277154293	0.1	1158612.312	1031051.601	1158582.312	1031081.601
146	4.015661491	0.1	0.277154293	0.1	1158582.312	1031081.601	1158582.312	1031111.601
146	4.015661491	0.1	0.277154293	0.1	1158582.312	1031111.601	1158552.312	1031141.601
146	4.015661491	0.1	0.277154293	0.1	1158552.312	1031141.601	1158522.312	1031171.601
146	4.015661491	0.1	0.277154293	0.1	1158522.312	1031171.601	1158492.312	1031171.601
146	4.015661491	0.1	0.277154293	0.1	1158492.312	1031171.601	1158462.312	1031171.601
146	4.015661491	0.1	0.277154293	0.1	1158462.312	1031171.601	1158432.312	1031171.601
146	4.015661491	0.1	0.277154293	0.1	1158432.312	1031171.601	1158402.312	1031171.601
146	4.015661491	0.1	0.277154293	0.1	1158402.312	1031171.601	1158372.312	1031201.601
146	4.015661491	0.1	0.277154293	0.1	1158372.312	1031201.601	1158342.312	1031231.601
146	4.015661491	0.1	0.277154293	0.1	1158342.312	1031231.601	1158312.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158312.312	1031261.601	1158282.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1158282.312	1031291.601	1158252.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158252.312	1031261.601	1158222.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158222.312	1031261.601	1158192.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158192.312	1031261.601	1158162.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158162.312	1031261.601	1158132.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158132.312	1031261.601	1158102.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158102.312	1031261.601	1158072.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158072.312	1031261.601	1158042.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158042.312	1031261.601	1158012.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1158012.312	1031261.601	1157982.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157982.312	1031291.601	1157952.312	1031321.601
146	4.015661491	0.1	0.277154293	0.1	1157952.312	1031321.601	1157922.312	1031321.601
146	4.015661491	0.1	0.277154293	0.1	1157922.312	1031321.601	1157892.312	1031321.601
146	4.015661491	0.1	0.277154293	0.1	1157892.312	1031321.601	1157862.312	1031321.601
146	4.015661491	0.1	0.277154293	0.1	1157862.312	1031321.601	1157832.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157832.312	1031291.601	1157802.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157802.312	1031291.601	1157772.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157772.312	1031291.601	1157742.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157742.312	1031291.601	1157712.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157712.312	1031291.601	1157682.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157682.312	1031291.601	1157652.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157652.312	1031261.601	1157622.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157622.312	1031261.601	1157592.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157592.312	1031261.601	1157562.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157562.312	1031261.601	1157532.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157532.312	1031261.601	1157502.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157502.312	1031261.601	1157472.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157472.312	1031261.601	1157442.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157442.312	1031261.601	1157412.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157412.312	1031261.601	1157382.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157382.312	1031261.601	1157352.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157352.312	1031261.601	1157322.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157322.312	1031291.601	1157292.312	1031291.601
146	4.015661491	0.1	0.277154293	0.1	1157292.312	1031291.601	1157262.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157262.312	1031261.601	1157232.312	1031231.601
146	4.015661491	0.1	0.277154293	0.1	1157232.312	1031231.601	1157202.312	1031231.601
146	4.015661491	0.1	0.277154293	0.1	1157202.312	1031231.601	1157172.312	1031231.601
146	4.015661491	0.1	0.277154293	0.1	1157172.312	1031231.601	1157142.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157142.312	1031261.601	1157112.312	1031261.601
146	4.015661491	0.1	0.277154293	0.1	1157112.312	1031261.601	1157082.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1157082.312	1031261.601	1157052.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1157052.312	1031261.601	1157022.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1157022.312	1031261.601	1156992.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1156992.312	1031261.601	1156962.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1156962.312	1031261.601	1156932.312	1031291.601
140	2.830221564	0.1	0.219497967	0.1	1156932.312	1031291.601	1156902.312	1031291.601
140	2.830221564	0.1	0.219497967	0.1	1156902.312	1031291.601	1156872.312	1031291.601
140	2.830221564	0.1	0.219497967	0.1	1156872.312	1031291.601	1156842.312	1031291.601
140	2.830221564	0.1	0.219497967	0.1	1156842.312	1031291.601	1156812.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1156812.312	1031261.601	1156782.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1156782.312	1031261.601	1156752.312	1031261.601
140	2.830221564	0.1	0.219497967	0.1	1156752.312	1031261.601	1156722.312	1031231.601
134	2.388934714	0.1	0.196043779	0.1	1161612.312	1028771.601	1161582.312	1028771.601
134	2.388934714	0.1	0.196043779	0.1	1161582.312	1028771.601	1161552.312	1028771.601
134	2.388934714	0.1	0.196043779	0.1	1161552.312	1028771.601	1161522.312	1028771.601
134	2.388934714	0.1	0.196043779	0.1	1161522.312	1028771.601	1161492.312	1028771.601
134	2.388934714	0.1	0.196043779	0.1	1161492.312	1028771.601	1161462.312	1028741.601
134	2.388934714	0.1	0.196043779	0.1	1161462.312	1028741.601	1161432.312	1028711.601
134	2.388934714	0.1	0.196043779	0.1	1161432.312	1028711.601	1161402.312	1028681.601
134	2.388934714	0.1	0.196043779	0.1	1161402.312	1028681.601	1161372.312	1028651.601
134	2.388934714	0.1	0.196043779	0.1	1161372.312	1028651.601	1161342.312	1028651.601
134	2.388934714	0.1	0.196043779	0.1	1161342.312	1028651.601	1161312.312	1028621.601
134	2.388934714	0.1	0.196043779	0.1	1161312.312	1028621.601	1161282.312	1028591.601
134	2.388934714	0.1	0.196043779	0.1	1161282.312	1028591.601	1161252.312	1028591.601
134	2.388934714	0.1	0.196043779	0.1	1161252.312	1028591.601	1161222.312	1028591.601
134	2.388934714	0.1	0.196043779	0.1	1161222.312	1028591.601	1161192.312	1028561.601
134	2.388934714	0.1	0.196043779	0.1	1161192.312	1028561.601	1161162.312	1028531.601
134	2.388934714	0.1	0.196043779	0.1	1161162.312	1028531.601	1161132.312	1028501.601
134	2.388934714	0.1	0.196043779	0.1	1161132.312	1028501.601	1161132.312	1028471.601
134	2.388934714	0.1	0.196043779	0.1	1161132.312	1028471.601	1161102.312	1028441.601
134	2.388934714	0.1	0.196043779	0.1	1161102.312	1028441.601	1161072.312	1028411.601
134	2.388934714	0.1	0.196043779	0.1	1161072.312	1028411.601	1161042.312	1028411.601
134	2.388934714	0.1	0.196043779	0.1	1161042.312	1028411.601	1161012.312	1028411.601
134	2.388934714	0.1	0.196043779	0.1	1161012.312	1028411.601	1160982.312	1028411.601
134	2.388934714	0.1	0.196043779	0.1	1160982.312	1028411.601	1160952.312	1028381.601
134	2.388934714	0.1	0.196043779	0.1	1160952.312	1028381.601	1160922.312	1028351.601
134	2.388934714	0.1	0.196043779	0.1	1160922.312	1028351.601	1160892.312	1028321.601
4	1.182413143	0.1	0.122667556	0.1	1160892.312	1028321.601	1160892.312	1028291.601
4	1.182413143	0.1	0.122667556	0.1	1160892.312	1028291.601	1160892.312	1028261.601
4	1.182413143	0.1	0.122667556	0.1	1160892.312	1028261.601	1160862.312	1028231.601
4	1.182413143	0.1	0.122667556	0.1	1160862.312	1028231.601	1160892.312	1028201.601
4	1.182413143	0.1	0.122667556	0.1	1160892.312	1028201.601	1160892.312	1028171.601
4	1.182413143	0.1	0.122667556	0.1	1160892.312	1028171.601	1160862.312	1028141.601
4	1.182413143	0.1	0.122667556	0.1	1160862.312	1028141.601	1160832.312	1028111.601
4	1.182413143	0.1	0.122667556	0.1	1160832.312	1028111.601	1160802.312	1028111.601
4	1.182413143	0.1	0.122667556	0.1	1160802.312	1028111.601	1160772.312	1028081.601
4	1.182413143	0.1	0.122667556	0.1	1160772.312	1028081.601	1160772.312	1028051.601
4	1.182413143	0.1	0.122667556	0.1	1160772.312	1028051.601	1160742.312	1028021.601
127	6.481741936	0.1	0.381368398	0.1	1161462.312	1029941.601	1161462.312	1029971.601
127	6.481741936	0.1	0.381368398	0.1	1161462.312	1029971.601	1161462.312	1030001.601
127	6.481741936	0.1	0.381368398	0.1	1161462.312	1030001.601	1161462.312	1030031.601
127	6.481741936	0.1	0.381368398	0.1	1161462.312	1030031.601	1161432.312	1030061.601
127	6.481741936	0.1	0.381368398	0.1	1161432.312	1030061.601	1161402.312	1030091.601
127	6.481741936	0.1	0.381368398	0.1	1161402.312	1030091.601	1161402.312	1030121.601
127	6.481741936	0.1	0.381368398	0.1	1161402.312	1030121.601	1161402.312	1030151.601
127	6.481741936	0.1	0.381368398	0.1	1161402.312	1030151.601	1161402.312	1030181.601
127	6.481741936	0.1	0.381368398	0.1	1161402.312	1030181.601	1161372.312	1030211.601
127	6.481741936	0.1	0.381368398	0.1	1161372.312	1030211.601	1161342.312	1030241.601
127	6.481741936	0.1	0.381368398	0.1	1161342.312	1030241.601	1161312.312	1030271.601
127	6.481741936	0.1	0.381368398	0.1	1161312.312	1030271.601	1161282.312	1030271.601
127	6.481741936	0.1	0.381368398	0.1	1161282.312	1030271.601	1161252.312	1030271.601
127	6.481741936	0.1	0.381368398	0.1	1161252.312	1030271.601	1161222.312	1030301.601
127	6.481741936	0.1	0.381368398	0.1	1161222.312	1030301.601	1161192.312	1030301.601
127	6.481741936	0.1	0.381368398	0.1	1161192.312	1030301.601	1161162.312	1030331.601
127	6.481741936	0.1	0.381368398	0.1	1161162.312	1030331.601	1161132.312	1030361.601
127	6.481741936	0.1	0.381368398	0.1	1161132.312	1030361.601	1161132.312	1030391.601
127	6.481741936	0.1	0.381368398	0.1	1161132.312	1030391.601	1161132.312	1030421.601
127	6.481741936	0.1	0.381368398	0.1	1161132.312	1030421.601	1161102.312	1030451.601
127	6.481741936	0.1	0.381368398	0.1	1161102.312	1030451.601	1161072.312	1030481.601
127	6.481741936	0.1	0.381368398	0.1	1161072.312	1030481.601	1161042.312	1030481.601
127	6.481741936	0.1	0.381368398	0.1	1161042.312	1030481.601	1161012.312	1030511.601
127	6.481741936	0.1	0.381368398	0.1	1161012.312	1030511.601	1160982.312	1030541.601
127	6.481741936	0.1	0.381368398	0.1	1160982.312	1030541.601	1160952.312	1030541.601
127	6.481741936	0.1	0.381368398	0.1	1160952.312	1030541.601	1160922.312	1030571.601
127	6.481741936	0.1	0.381368398	0.1	1160922.312	1030571.601	1160892.312	1030601.601
127	6.481741936	0.1	0.381368398	0.1	1160892.312	1030601.601	1160862.312	1030601.601
127	6.481741936	0.1	0.381368398	0.1	1160862.312	1030601.601	1160832.312	1030631.601
127	6.481741936	0.1	0.381368398	0.1	1160832.312	1030631.601	1160832.312	1030661.601
127	6.481741936	0.1	0.381368398	0.1	1160832.312	1030661.601	1160802.312	1030661.601
127	6.481741936	0.1	0.381368398	0.1	1160802.312	1030661.601	1160772.312	1030661.601
127	6.481741936	0.1	0.381368398	0.1	1160772.312	1030661.601	1160742.312	1030661.601
127	6.481741936	0.1	0.381368398	0.1	1160742.312	1030661.601	1160712.312	1030691.601
127	6.481741936	0.1	0.381368398	0.1	1160712.312	1030691.601	1160682.312	1030691.601
127	6.481741936	0.1	0.381368398	0.1	1160682.312	1030691.601	1160652.312	1030721.601
127	6.481741936	0.1	0.381368398	0.1	1160652.312	1030721.601	1160622.312	1030721.601
127	6.481741936	0.1	0.381368398	0.1	1160622.312	1030721.601	1160592.312	1030751.601
127	6.481741936	0.1	0.381368398	0.1	1160592.312	1030751.601	1160562.312	1030751.601
127	6.481741936	0.1	0.381368398	0.1	1160562.312	1030751.601	1160532.312	1030781.601
127	6.481741936	0.1	0.381368398	0.1	1160532.312	1030781.601	1160502.312	1030811.601
127	6.481741936	0.1	0.381368398	0.1	1160502.312	1030811.601	1160472.312	1030841.601
127	6.481741936	0.1	0.381368398	0.1	1160472.312	1030841.601	1160442.312	1030871.601
127	6.481741936	0.1	0.381368398	0.1	1160442.312	1030871.601	1160442.312	1030901.601
127	6.481741936	0.1	0.381368398	0.1	1160442.312	1030901.601	1160412.312	1030931.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1030931.601	1160412.312	1030961.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1030961.601	1160412.312	1030991.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1030991.601	1160412.312	1031021.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1031021.601	1160412.312	1031051.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1031051.601	1160412.312	1031081.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1031081.601	1160442.312	1031111.601
127	6.481741936	0.1	0.381368398	0.1	1160442.312	1031111.601	1160472.312	1031141.601
127	6.481741936	0.1	0.381368398	0.1	1160472.312	1031141.601	1160502.312	1031171.601
127	6.481741936	0.1	0.381368398	0.1	1160502.312	1031171.601	1160502.312	1031201.601
127	6.481741936	0.1	0.381368398	0.1	1160502.312	1031201.601	1160532.312	1031231.601
127	6.481741936	0.1	0.381368398	0.1	1160532.312	1031231.601	1160532.312	1031261.601
127	6.481741936	0.1	0.381368398	0.1	1160532.312	1031261.601	1160502.312	1031291.601
127	6.481741936	0.1	0.381368398	0.1	1160502.312	1031291.601	1160502.312	1031321.601
127	6.481741936	0.1	0.381368398	0.1	1160502.312	1031321.601	1160532.312	1031351.601
127	6.481741936	0.1	0.381368398	0.1	1160532.312	1031351.601	1160532.312	1031381.601
127	6.481741936	0.1	0.381368398	0.1	1160532.312	1031381.601	1160532.312	1031411.601
127	6.481741936	0.1	0.381368398	0.1	1160532.312	1031411.601	1160532.312	1031441.601
127	6.481741936	0.1	0.381368398	0.1	1160532.312	1031441.601	1160502.312	1031471.601
127	6.481741936	0.1	0.381368398	0.1	1160502.312	1031471.601	1160472.312	1031501.601
127	6.481741936	0.1	0.381368398	0.1	1160472.312	1031501.601	1160442.312	1031501.601
127	6.481741936	0.1	0.381368398	0.1	1160442.312	1031501.601	1160412.312	1031501.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1031501.601	1160412.312	1031531.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1031531.601	1160382.312	1031561.601
127	6.481741936	0.1	0.381368398	0.1	1160382.312	1031561.601	1160382.312	1031591.601
127	6.481741936	0.1	0.381368398	0.1	1160382.312	1031591.601	1160382.312	1031621.601
127	6.481741936	0.1	0.381368398	0.1	1160382.312	1031621.601	1160352.312	1031651.601
127	6.481741936	0.1	0.381368398	0.1	1160352.312	1031651.601	1160352.312	1031681.601
127	6.481741936	0.1	0.381368398	0.1	1160352.312	1031681.601	1160322.312	1031711.601
127	6.481741936	0.1	0.381368398	0.1	1160322.312	1031711.601	1160322.312	1031741.601
127	6.481741936	0.1	0.381368398	0.1	1160322.312	1031741.601	1160352.312	1031771.601
127	6.481741936	0.1	0.381368398	0.1	1160352.312	1031771.601	1160382.312	1031771.601
127	6.481741936	0.1	0.381368398	0.1	1160382.312	1031771.601	1160412.312	1031801.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1031801.601	1160412.312	1031831.601
127	6.481741936	0.1	0.381368398	0.1	1160412.312	1031831.601	1160382.312	1031861.601
127	6.481741936	0.1	0.381368398	0.1	1160382.312	1031861.601	1160352.312	1031861.601
127	6.481741936	0.1	0.381368398	0.1	1160352.312	1031861.601	1160322.312	1031861.601
127	6.481741936	0.1	0.381368398	0.1	1160322.312	1031861.601	1160292.312	1031861.601
127	6.481741936	0.1	0.381368398	0.1	1160292.312	1031861.601	1160262.312	1031861.601
127	6.481741936	0.1	0.381368398	0.1	1160262.312	1031861.601	1160232.312	1031861.601
127	6.481741936	0.1	0.381368398	0.1	1160232.312	1031861.601	1160202.312	1031891.601
127	6.481741936	0.1	0.381368398	0.1	1160202.312	1031891.601	1160202.312	1031921.601
127	6.481741936	0.1	0.381368398	0.1	1160202.312	1031921.601	1160172.312	1031951.601
127	6.481741936	0.1	0.381368398	0.1	1160172.312	1031951.601	1160142.312	1031981.601
127	6.481741936	0.1	0.381368398	0.1	1160142.312	1031981.601	1160142.312	1032011.601
127	6.481741936	0.1	0.381368398	0.1	1160142.312	1032011.601	1160142.312	1032041.601
127	6.481741936	0.1	0.381368398	0.1	1160142.312	1032041.601	1160142.312	1032071.601
127	6.481741936	0.1	0.381368398	0.1	1160142.312	1032071.601	1160142.312	1032101.601
127	6.481741936	0.1	0.381368398	0.1	1160142.312	1032101.601	1160142.312	1032131.601
127	6.481741936	0.1	0.381368398	0.1	1160142.312	1032131.601	1160112.312	1032161.601
127	6.481741936	0.1	0.381368398	0.1	1160112.312	1032161.601	1160112.312	1032191.601
127	6.481741936	0.1	0.381368398	0.1	1160112.312	1032191.601	1160082.312	1032221.601
127	6.481741936	0.1	0.381368398	0.1	1160082.312	1032221.601	1160052.312	1032251.601
127	6.481741936	0.1	0.381368398	0.1	1160052.312	1032251.601	1160022.312	1032281.601
127	6.481741936	0.1	0.381368398	0.1	1160022.312	1032281.601	1159992.312	1032311.601
127	6.481741936	0.1	0.381368398	0.1	1159992.312	1032311.601	1159992.312	1032341.601
127	6.481741936	0.1	0.381368398	0.1	1159992.312	1032341.601	1159962.312	1032371.601
127	6.481741936	0.1	0.381368398	0.1	1159962.312	1032371.601	1159962.312	1032401.601
127	6.481741936	0.1	0.381368398	0.1	1159962.312	1032401.601	1159962.312	1032431.601
127	6.481741936	0.1	0.381368398	0.1	1159962.312	1032431.601	1159962.312	1032461.601
127	6.481741936	0.1	0.381368398	0.1	1159962.312	1032461.601	1159932.312	1032491.601
127	6.481741936	0.1	0.381368398	0.1	1159932.312	1032491.601	1159932.312	1032521.601
127	6.481741936	0.1	0.381368398	0.1	1159932.312	1032521.601	1159932.312	1032551.601
127	6.481741936	0.1	0.381368398	0.1	1159932.312	1032551.601	1159932.312	1032581.601
127	6.481741936	0.1	0.381368398	0.1	1159932.312	1032581.601	1159932.312	1032611.601
127	6.481741936	0.1	0.381368398	0.1	1159932.312	1032611.601	1159932.312	1032641.601
127	6.481741936	0.1	0.381368398	0.1	1159932.312	1032641.601	1159962.312	1032671.601
127	6.481741936	0.1	0.381368398	0.1	1159962.312	1032671.601	1159992.312	1032671.601
127	6.481741936	0.1	0.381368398	0.1	1159992.312	1032671.601	1160022.312	1032701.601
127	6.481741936	0.1	0.381368398	0.1	1160022.312	1032701.601	1160052.312	1032731.601
127	6.481741936	0.1	0.381368398	0.1	1160052.312	1032731.601	1160082.312	1032761.601
91	2.401385138	0.1	0.196724337	0.1	1161462.312	1029941.601	1161492.312	1029971.601
91	2.401385138	0.1	0.196724337	0.1	1161492.312	1029971.601	1161522.312	1030001.601
91	2.401385138	0.1	0.196724337	0.1	1161522.312	1030001.601	1161552.312	1030031.601
91	2.401385138	0.1	0.196724337	0.1	1161552.312	1030031.601	1161582.312	1030061.601
91	2.401385138	0.1	0.196724337	0.1	1161582.312	1030061.601	1161612.312	1030061.601
91	2.401385138	0.1	0.196724337	0.1	1161612.312	1030061.601	1161642.312	1030091.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030091.601	1161672.312	1030121.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1030121.601	1161702.312	1030151.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030151.601	1161672.312	1030181.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1030181.601	1161702.312	1030211.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030211.601	1161702.312	1030241.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030241.601	1161702.312	1030271.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030271.601	1161702.312	1030301.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030301.601	1161702.312	1030331.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030331.601	1161672.312	1030331.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1030331.601	1161642.312	1030361.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030361.601	1161612.312	1030391.601
91	2.401385138	0.1	0.196724337	0.1	1161612.312	1030391.601	1161642.312	1030421.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030421.601	1161642.312	1030451.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030451.601	1161642.312	1030481.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030481.601	1161672.312	1030511.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1030511.601	1161702.312	1030541.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030541.601	1161672.312	1030571.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1030571.601	1161702.312	1030601.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030601.601	1161702.312	1030631.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030631.601	1161702.312	1030661.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030661.601	1161702.312	1030691.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030691.601	1161702.312	1030721.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1030721.601	1161672.312	1030751.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1030751.601	1161642.312	1030781.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030781.601	1161642.312	1030811.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030811.601	1161642.312	1030841.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030841.601	1161642.312	1030871.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030871.601	1161642.312	1030901.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030901.601	1161642.312	1030931.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030931.601	1161642.312	1030961.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030961.601	1161642.312	1030991.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1030991.601	1161672.312	1031021.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031021.601	1161672.312	1031051.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031051.601	1161672.312	1031081.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031081.601	1161672.312	1031111.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031111.601	1161672.312	1031141.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031141.601	1161672.312	1031171.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031171.601	1161702.312	1031201.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1031201.601	1161702.312	1031231.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1031231.601	1161672.312	1031261.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031261.601	1161672.312	1031291.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031291.601	1161642.312	1031321.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1031321.601	1161642.312	1031351.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1031351.601	1161642.312	1031381.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1031381.601	1161642.312	1031411.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1031411.601	1161672.312	1031441.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031441.601	1161642.312	1031471.601
91	2.401385138	0.1	0.196724337	0.1	1161642.312	1031471.601	1161672.312	1031501.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031501.601	1161672.312	1031531.601
91	2.401385138	0.1	0.196724337	0.1	1161672.312	1031531.601	1161702.312	1031561.601
91	2.401385138	0.1	0.196724337	0.1	1161702.312	1031561.601	1161732.312	1031591.601
91	2.401385138	0.1	0.196724337	0.1	1161732.312	1031591.601	1161762.312	1031621.601
91	2.401385138	0.1	0.196724337	0.1	1161762.312	1031621.601	1161792.312	1031651.601
91	2.401385138	0.1	0.196724337	0.1	1161792.312	1031651.601	1161822.312	1031681.601
91	2.401385138	0.1	0.196724337	0.1	1161822.312	1031681.601	1161852.312	1031711.601
91	2.401385138	0.1	0.196724337	0.1	1161852.312	1031711.601	1161852.312	1031741.601
91	2.401385138	0.1	0.196724337	0.1	1161852.312	1031741.601	1161852.312	1031771.601
91	2.401385138	0.1	0.196724337	0.1	1161852.312	1031771.601	1161822.312	1031801.601
91	2.401385138	0.1	0.196724337	0.1	1161822.312	1031801.601	1161822.312	1031831.601
91	2.401385138	0.1	0.196724337	0.1	1161822.312	1031831.601	1161822.312	1031861.601
91	2.401385138	0.1	0.196724337	0.1	1161822.312	1031861.601	1161822.312	1031891.601
91	2.401385138	0.1	0.196724337	0.1	1161822.312	1031891.601	1161822.312	1031921.601
91	2.401385138	0.1	0.196724337	0.1	1161822.312	1031921.601	1161792.312	1031951.601
